x, y
1029.4128095442502, -0.8607240991127305
1042.8694918515669, -0.6231948966869623
1053.4036915880934, -2.0500405505186836
1065.9675246821298, -1.4636437364579424
1079.1684305569947, -0.7487320397516131
1091.064402966296, -0.6512655393218987
1105.2078923607514, 0.8171232130536352
1116.068917538744, -0.5621512352777409
1130.6836986929943, -0.6289324924648665
1146.2789561716427, -0.32629247212908385
1158.506490623011, -0.09580816578504603
1168.45808848562, -0.42847977921150426
1180.4464246066402, -0.3881713531768609
1215.1964949155554, -0.42619200367980836
1231.8030166225078, -0.03182307869221557
1246.0886040349917, -0.19919383147930736
1257.1556713391258, -0.2670645055862879
1269.620035820542, -0.16676552116494991
1280.038188842345, -0.45128490673380717
1294.6198137923889, -0.49943713459140815
1317.9783596560044, 0.2662413905801748
1332.678399621072, 0.39816977957464283
1370.6848828431446, 0.7930107852275063
1382.8958391924095, 0.9073632479149767
1421.8212229310677, 0.9637587304661492
1437.212806583875, 0.8699962475639427
1458.1438446395002, 0.9592194933000857
1484.1312038366464, 0.7470010773122873
1497.4339466244319, 0.9512304358878141
1560.3265294039284, 0.40016704392771096
1600.5757930105538, 0.5537022018326412
1608.0525170591632, 0.2931499885005988
1623.5009399191817, 1.358708677810998
1638.646220340739, 1.7828913125052956
1650.1301084977576, 1.6865142289954362
1661.1829660000888, 1.8248701778170502
1686.7677141461536, 1.1887233244162538
1725.1128643111947, 0.12759493057993287
1741.3191432673661, -0.1130572670160872
1751.4270489498067, -0.3671819205209834
1764.495330007845, -0.02637599409293956
1788.064654598203, -0.3680897679541961
1805.104575260143, -0.7713555977872733
1840.9227490045737, -1.9661191337925024
1852.7453041045605, -1.5625627927807972
1878.1808493316953, -2.1078522750656674
1905.6531328172412, -1.4359725466936197
1892.4143341375686, -1.9593284349920714
1864.923104249619, -1.6278914940747824
1826.1658698322947, -1.44229116482878
1814.7459257833893, -1.0819846755353275
1777.8809633061474, -0.06497766695314322
1712.731390340295, -0.13128684347499808
1699.3978596486036, 1.004829748344691
1672.7355348658211, 1.4612591238667036
1586.98411758611, 0.13209785384866768
1572.9353602036738, 0.8460653892244561
1523.2839444041504, 0.6855216491351239
1507.7478944330142, 0.8239502257513949
1549.7378587604908, 0.7600740803505501
1537.394277594399, 0.7278999673174922
1449.0637812874672, 0.9496689383026884
1471.5057949347977, 0.793555493687434
1407.3864325996537, 0.4162904143415682
1395.9380689471425, 0.9604178519119264
1360.0441095930964, 0.504533184849842
1343.7288888231028, 0.669289337029281
1192.8089521751358, -0.5032500938109015
1203.7954972690536, -0.5878977884836527
1306.113175150609, -0.29684190139566424
